id,no_disposition,date_mutation,nature_mutation,valeur_fonciere,no_voie,type_de_voie,code_voie,voie,code_postal,commune,code_departement,code_commune,section,no_plan,premier_lot,nombre_de_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain
798370,1,2020-08-31,Vente,357390,191,CHE,0050,DE CHANTEPIE,77610,HOUSSAYE-EN-BRIE (LA),77,229,ZL,108,,0,1.0,Maison,135,7,S,867
798371,1,2020-09-24,Vente,233000,28,RES,A004,DU DOMAINE DE LA SOURCE,77169,BOISSY-LE-CHATEL,77,42,AM,546,,0,1.0,Maison,80,4,S,743
798372,1,2020-09-22,Vente,284000,27,RUE,0740,RENE BENOIST,77860,QUINCY-VOISINS,77,382,AX,216,,0,1.0,Maison,82,5,S,433
798373,1,2020-09-16,Vente,252000,12,AV,0680,DE VERDUN,77610,FONTENAY-TRESIGNY,77,192,F,806,14.0,1,1.0,Maison,98,4,,
798374,1,2020-08-09,Vente,130000,19,GR,0027,GRANDE RUE,77320,SAINT-MARTIN-DES-CHAMPS,77,423,AB,381,,0,1.0,Maison,245,10,S,500
798375,1,2020-08-09,Vente,130000,19,GR,0027,GRANDE RUE,77320,SAINT-MARTIN-DES-CHAMPS,77,423,AB,381,,0,1.0,Maison,245,10,AG,728
798376,1,2020-09-21,Vente,322980,6,RUE,0100,JEAN DE BANNOT,77163,DAMMARTIN-SUR-TIGEAUX,77,154,ZA,130,,0,1.0,Maison,92,4,S,600
798377,1,2020-09-21,Vente,322980,6,RUE,0100,JEAN DE BANNOT,77163,DAMMARTIN-SUR-TIGEAUX,77,154,ZA,130,,0,1.0,Maison,92,4,J,814
798378,1,2020-01-09,Vente,115000,15,RUE,0900,DU PUITS,77640,JOUARRE,77,238,AD,654,,0,3.0,D̩pendance,0,0,S,16
798379,1,2020-09-17,Vente,40000,5427,RTE,0067,DE LA NOUE,77510,SABLONNIERES,77,398,AC,280,,0,3.0,D̩pendance,0,0,S,62
798380,1,2020-09-17,Vente,40000,5028,RTE,0067,DE LA NOUE,77510,SABLONNIERES,77,398,AC,372,,0,3.0,D̩pendance,0,0,S,112
798381,1,2020-10-09,Vente,260000,1,RTE,0381,DE GLAIRET ROMENY,77640,JOUARRE,77,238,AM,278,,0,1.0,Maison,157,6,J,770
798382,1,2020-10-09,Vente,260000,1,RTE,0381,DE GLAIRET ROMENY,77640,JOUARRE,77,238,AM,278,,0,1.0,Maison,157,6,S,500
798383,1,2020-10-09,Vente,85000,17,RUE,0038,DU BONHOMME,77750,SAINT-CYR-SUR-MORIN,77,405,B,112,,0,1.0,Maison,49,3,S,143
798384,1,2020-09-14,Vente,200000,3,RUE,0105,DU TREMBLOY,77320,CHEVRU,77,113,ZB,90,,0,1.0,Maison,100,4,S,650
798385,1,2020-09-14,Vente,220000,65,SEN,0045,DU CHAMP DE LA CROIX,77750,ORLY-SUR-MORIN,77,345,D,20,,0,1.0,Maison,88,5,S,251
798386,1,2020-09-14,Vente,220000,65,SEN,0045,DU CHAMP DE LA CROIX,77750,ORLY-SUR-MORIN,77,345,D,20,,0,1.0,Maison,88,5,AG,1173
798387,1,2020-11-09,Vente,470000,85,RUE,0540,DE VILLIERS,77580,VOULANGIS,77,529,E,1306,,0,1.0,Maison,56,3,AG,1412
798388,1,2020-11-09,Vente,470000,85,RUE,0540,DE VILLIERS,77580,VOULANGIS,77,529,E,1306,,0,1.0,Maison,56,3,S,500
798389,1,2020-08-09,Vente,130000,11,RUE,0560,DE MELUN,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AE,140,7.0,1,2.0,Appartement,60,3,,
798390,1,2020-08-09,Vente,130000,11,RUE,0560,DE MELUN,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AE,140,23.0,1,3.0,D̩pendance,0,0,,
798391,1,2020-04-09,Vente,265000,72,RUE,0220,DES CHAMPS FORTS,77450,MONTRY,77,315,A,583,,0,1.0,Maison,90,5,S,530
798392,1,2020-11-09,Vente,147300,29,RUE,0260,DE MELUN,77515,SAINT-AUGUSTIN,77,400,YB,265,,0,1.0,Maison,40,2,S,195
798393,1,2020-09-09,Vente,195000,6,RUE,0009,DES HOUIS,77580,PIERRE-LEVEE,77,361,B,439,,0,1.0,Maison,108,5,S,73
798394,1,2020-09-23,Vente,157900,5917,SQ,0593,DU PETIT MARGAT,77610,FONTENAY-TRESIGNY,77,192,C,1024,25.0,1,3.0,D̩pendance,0,0,,
798395,1,2020-09-23,Vente,157900,2,SQ,0593,DU PETIT MARGAT,77610,FONTENAY-TRESIGNY,77,192,C,1354,27.0,1,2.0,Appartement,68,3,,
798396,1,2020-08-27,Vente,515000,18,QUAI,0320,JACQUES PAPIN,77440,MARY-SUR-MARNE,77,280,AB,189,,0,1.0,Maison,150,6,AG,12031
798397,1,2020-08-27,Vente,515000,18,QUAI,0320,JACQUES PAPIN,77440,MARY-SUR-MARNE,77,280,AB,189,,0,1.0,Maison,150,6,S,733
798398,1,2020-08-27,Vente,515000,18,QUAI,0320,JACQUES PAPIN,77440,MARY-SUR-MARNE,77,280,AB,189,,0,4.0,Local industriel. commercial ou assimil̩,30,0,AG,12031
798399,1,2020-08-27,Vente,515000,18,QUAI,0320,JACQUES PAPIN,77440,MARY-SUR-MARNE,77,280,AB,189,,0,4.0,Local industriel. commercial ou assimil̩,30,0,S,733
798400,1,2020-09-22,Vente,299000,72,GR,0070,GRANDE RUE,77163,DAMMARTIN-SUR-TIGEAUX,77,154,ZA,338,,0,1.0,Maison,94,5,S,500
798401,1,2020-09-22,Vente,299000,72,GR,0070,GRANDE RUE,77163,DAMMARTIN-SUR-TIGEAUX,77,154,ZA,338,,0,1.0,Maison,94,5,AG,350
798402,1,2020-09-16,Vente,211000,83,AV,0820,DE REBAIS,77120,COULOMMIERS,77,131,AY,198,,0,1.0,Maison,60,4,S,283
798403,1,2020-09-19,Vente,216000,5,RUE,0400,DU CYGNE,77840,CROUY-SUR-OURCQ,77,148,AC,331,,0,1.0,Maison,115,5,S,417
798404,1,2020-09-14,Vente,262000,10,RUE,0155,DES SENTIERS,77540,COURPALAY,77,135,AE,113,,0,1.0,Maison,110,4,S,462
798405,1,2020-09-24,Vente,365000,25,RUE,0820,DE ST QUENTIN,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AL,306,,0,1.0,Maison,85,5,S,691
798406,1,2020-09-23,Vente,383720,42,RUE,0040,DE L EGLISE,77580,BOULEURS,77,47,AA,27,,0,1.0,Maison,156,6,S,500
798407,1,2020-09-23,Vente,383720,42,RUE,0040,DE L EGLISE,77580,BOULEURS,77,47,AA,27,,0,1.0,Maison,156,6,J,257
798408,1,2020-09-15,Vente,387000,588,RUE,0300,DU CHATEAU,77120,MOUROUX,77,320,C,1658,,0,1.0,Maison,140,5,S,478
798409,1,2020-09-17,Vente,178000,20,RUE,0100,DE LA DEHORS,77260,USSY-SUR-MARNE,77,478,E,290,,0,1.0,Maison,45,3,S,75
798410,1,2020-09-17,Vente,178000,16,RUE,0100,DE LA DEHORS,77260,USSY-SUR-MARNE,77,478,E,515,,0,3.0,D̩pendance,0,0,S,64
798411,1,2020-09-24,Vente,158000,5,RUE,0817,RAYMOND MOREL,77120,COULOMMIERS,77,131,AS,605,101.0,1,3.0,D̩pendance,0,0,,
798412,1,2020-09-24,Vente,158000,5,RUE,0817,RAYMOND MOREL,77120,COULOMMIERS,77,131,AS,605,44.0,1,2.0,Appartement,65,3,,
798413,1,2020-09-24,Vente,158000,5,RUE,0817,RAYMOND MOREL,77120,COULOMMIERS,77,131,AS,605,102.0,1,3.0,D̩pendance,0,0,,
798414,1,2020-09-16,Vente,235000,6,RUE,0056,DU CHENE,77540,COURPALAY,77,135,AA,72,,0,1.0,Maison,90,4,S,829
798415,1,2020-09-14,Vente,130000,23,RUE,0123,DU MAROY,77141,VAUDOY-EN-BRIE,77,486,A,679,3.0,1,2.0,Appartement,68,2,,
798416,1,2020-09-16,Vente,337000,10,RUE,0540,DU MARTEROY,77640,JOUARRE,77,238,AI,146,,0,1.0,Maison,225,12,S,735
798417,1,2020-09-16,Vente,220000,1,COUR,0980,LOUIS FUSIER,77580,CRECY LA CHAPELLE,77,142,AA,58,,0,1.0,Maison,65,3,S,83
798418,1,2020-09-18,Vente,192000,86,RUE,0520,DE MEAUX,77860,QUINCY-VOISINS,77,382,AK,706,,0,1.0,Maison,63,2,S,188
798419,1,2020-09-21,Vente,275000,140,RUE,0980,PASTEUR,77450,CONDE-SAINTE-LIBIAIRE,77,125,AE,155,,0,1.0,Maison,45,2,J,1000
798420,1,2020-09-21,Vente,275000,140,RUE,0980,PASTEUR,77450,CONDE-SAINTE-LIBIAIRE,77,125,AE,155,,0,1.0,Maison,45,2,S,216
798421,1,2020-09-23,Vente,20000,27,CHE,1000,DE L ILE,77450,ESBLY,77,171,C,102,,0,3.0,D̩pendance,0,0,S,137
798422,1,2020-09-22,Vente,298000,8,PL,0004,DES ACACIAS,77580,MAISONCELLES-EN-BRIE,77,270,YC,22,,0,1.0,Maison,98,4,J,723
798423,1,2020-09-22,Vente,298000,8,PL,0004,DES ACACIAS,77580,MAISONCELLES-EN-BRIE,77,270,YC,22,,0,1.0,Maison,98,4,S,500
798424,1,2020-09-16,Vente,380000,17,RUE,0620,MONDET,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AE,243,,0,1.0,Maison,97,4,S,575
798425,1,2020-09-16,Vente,380000,19,RUE,0620,MONDET,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AE,249,12.0,1,3.0,D̩pendance,0,0,,
798426,1,2020-09-14,Vente,125000,6,RUE,0840,PAUL DOUMER,77450,MONTRY,77,315,A,1121,14.0,1,3.0,D̩pendance,0,0,,
798427,1,2020-09-14,Vente,125000,6,RUE,0840,PAUL DOUMER,77450,MONTRY,77,315,A,1121,7.0,2,2.0,Appartement,37,3,,
798428,1,2020-09-23,Vente,180000,10,AV,1580,DE LA REPUBLIQUE,77450,ESBLY,77,171,B,474,3.0,1,2.0,Appartement,69,3,,
798429,1,2020-09-23,Vente,180000,1,RUE,0900,DE LA GROSSE PIERRE,77450,ESBLY,77,171,B,474,55.0,1,3.0,D̩pendance,0,0,,
798430,1,2020-09-14,Vente,255000,7,RUE,0230,RES DU PARC,77660,SAINT JEAN LES DEUX JUMEAUX,77,415,A,468,,0,1.0,Maison,70,3,S,556
798431,1,2020-09-23,Vente,440000,2,RUE,0855,GENDREVILLE,77450,ESBLY,77,171,K,638,,0,1.0,Maison,113,6,S,503
798432,1,2020-09-18,Vente,200000,9,RUE,0164,DES COQUELICOTS,77120,COULOMMIERS,77,131,AS,459,,0,1.0,Maison,92,4,S,257
798433,1,2020-09-16,Vente,150000,61,AV,0310,GASTELLIER,77120,COULOMMIERS,77,131,AP,286,26.0,2,2.0,Appartement,83,4,,
798434,1,2020-09-18,Vente,206000,20,RUE,0277,DES MEULIERES,77750,SAINT-CYR-SUR-MORIN,77,405,E,1034,,0,1.0,Maison,101,3,S,461
798435,1,2020-09-28,Vente,313000,21,RUE,0760,DE LA FRATERNITE,77450,ESBLY,77,171,F,1048,,0,1.0,Maison,70,4,S,500
798436,1,2020-09-28,Vente,313000,21,RUE,0760,DE LA FRATERNITE,77450,ESBLY,77,171,F,1048,,0,1.0,Maison,70,4,AG,420
798437,1,2020-09-24,Vente,250000,22,RUE,0120,DE COURTESOUPE,77515,SAINT-AUGUSTIN,77,400,ZP,479,,0,1.0,Maison,60,2,BT,566
798438,1,2020-09-16,Vente,330000,2,RUE,0014,DE LA CHAMBONNIERE,77540,PLESSIS-FEU-AUSSOUS (LE),77,365,A,823,,0,1.0,Maison,148,6,S,250
798439,1,2020-09-16,Vente,330000,2,RUE,0014,DE LA CHAMBONNIERE,77540,PLESSIS-FEU-AUSSOUS (LE),77,365,A,823,,0,1.0,Maison,148,6,AG,955
798440,1,2020-09-24,Vente,34500,99,RUE,0620,DE REUIL,77260,LA FERTE SOUS JOUARRE,77,183,AN,203,2.0,1,2.0,Appartement,28,1,,
798441,1,2020-09-18,Vente,327000,4,CHE,0125,DU BOUT DU MONDE,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AE,70,,0,1.0,Maison,115,6,S,590
798442,1,2020-09-24,Vente,288611,25,RUE,0660,DE SPEUSE,77169,BOISSY-LE-CHATEL,77,42,AC,259,,0,1.0,Maison,114,3,S,500
798443,1,2020-09-24,Vente,288611,25,RUE,0660,DE SPEUSE,77169,BOISSY-LE-CHATEL,77,42,AC,259,,0,1.0,Maison,114,3,AG,250
798444,1,2020-09-18,Vente,170000,3,AV,0300,DU GENERAL LECLERC,77610,FONTENAY-TRESIGNY,77,192,C,139,5.0,1,2.0,Appartement,61,3,,
798445,1,2020-08-09,Vente,487000,20,RUE,0360,CYPRIEN BORGNON,77860,COUILLY-PONT-AUX-DAMES,77,128,AD,324,,0,1.0,Maison,200,7,J,1321
798446,1,2020-08-09,Vente,487000,20,RUE,0360,CYPRIEN BORGNON,77860,COUILLY-PONT-AUX-DAMES,77,128,AD,324,,0,1.0,Maison,200,7,S,500
798447,1,2020-09-09,Vente,122000,5,RUE,0480,DE LA ROBILLARDE,77515,CELLE-SUR-MORIN (LA),77,63,A,654,,0,1.0,Maison,80,3,S,55
798448,1,2020-01-09,Vente,318760,17,RTE,0080,DE CREVECOEUR,77163,MORTCERF,77,318,C,423,,0,1.0,Maison,107,6,S,636
798449,1,2020-10-09,Vente,230000,3,RUE,0110,DE L EGALITE,77163,MORTCERF,77,318,B,1128,,0,1.0,Maison,118,4,S,461
798450,1,2020-09-09,Vente,320000,20,RUE,0440,FONTENY,77515,POMMEUSE,77,371,D,1096,,0,1.0,Maison,116,5,S,500
798451,1,2020-09-09,Vente,320000,20,RUE,0440,FONTENY,77515,POMMEUSE,77,371,D,1096,,0,1.0,Maison,116,5,AG,369
798452,1,2020-07-09,Vente,199000,4,RUE,1120,DE LA TOUR,77515,POMMEUSE,77,371,B,1216,,0,1.0,Maison,55,3,S,581
798453,2,2020-04-09,Vente,199000,495,RUE,0140,DE BOIS-GUYOT,77120,MOUROUX,77,320,B,1735,,0,1.0,Maison,114,6,S,369
798454,1,2020-09-21,Vente,45000,4,RUE,0060,ANDRE LEFEVRE,77320,FERTE-GAUCHER (LA),77,182,E,1184,88.0,1,2.0,Appartement,40,3,,
798455,1,2020-09-09,Vente,299500,3,RUE,0085,DES JARDINS,77515,HAUTEFEUILLE,77,224,B,286,,0,1.0,Maison,129,5,S,27
798456,1,2020-04-09,Vente,256000,23,RUE,0765,DU PLATEAU,77120,COULOMMIERS,77,131,AH,270,,0,1.0,Maison,118,6,S,250
798457,1,2020-04-09,Vente,256000,23,RUE,0765,DU PLATEAU,77120,COULOMMIERS,77,131,AH,270,,0,1.0,Maison,118,6,AG,750
798458,1,2020-09-25,Vente,218150,6,RUE,0035,DU PINSON,77320,MONTOLIVET,77,314,AC,66,,0,1.0,Maison,90,3,S,731
798459,1,2020-09-25,Vente,386333,755,CHE,0205,DES MARNIERES,77610,HOUSSAYE-EN-BRIE (LA),77,229,B,487,,0,1.0,Maison,106,6,S,1021
798460,1,2020-09-24,Vente,121900,99,RUE,0620,DE REUIL,77260,LA FERTE SOUS JOUARRE,77,183,AN,203,6.0,1,2.0,Appartement,11,1,,
798461,1,2020-09-24,Vente,121900,99,RUE,0620,DE REUIL,77260,LA FERTE SOUS JOUARRE,77,183,AN,203,4.0,1,2.0,Appartement,38,3,,
798462,1,2020-09-24,Vente,121900,99,RUE,0620,DE REUIL,77260,LA FERTE SOUS JOUARRE,77,183,AN,203,3.0,1,2.0,Appartement,27,2,,
798463,1,2020-09-24,Vente,121900,99,RUE,0620,DE REUIL,77260,LA FERTE SOUS JOUARRE,77,183,AN,203,5.0,1,2.0,Appartement,26,1,,
798464,1,2020-09-24,Vente,121900,99,RUE,0620,DE REUIL,77260,LA FERTE SOUS JOUARRE,77,183,AN,203,9.0,1,3.0,D̩pendance,0,0,,
798465,1,2020-09-24,Vente,121900,99,RUE,0620,DE REUIL,77260,LA FERTE SOUS JOUARRE,77,183,AN,203,1.0,1,2.0,Appartement,28,1,,
798466,1,2020-09-24,Vente,121900,99,RUE,0620,DE REUIL,77260,LA FERTE SOUS JOUARRE,77,183,AN,203,7.0,1,2.0,Appartement,38,2,,
798467,1,2020-09-24,Vente,121900,99,RUE,0620,DE REUIL,77260,LA FERTE SOUS JOUARRE,77,183,AN,203,8.0,1,2.0,Appartement,30,2,,
798468,1,2020-09-25,Vente,103000,7,RUE,0068,BLANCHE,77260,LA FERTE SOUS JOUARRE,77,183,AC,180,,0,1.0,Maison,102,5,S,80
798469,1,2020-09-28,Vente,260000,9,RUE,0290,DE LA CROIX ROUGE,77169,BOISSY-LE-CHATEL,77,42,AO,533,,0,1.0,Maison,96,4,S,607
798470,1,2020-09-09,Vente,135590,11,ALL,0834,DES ROSES,77120,COULOMMIERS,77,131,AS,490,183.0,1,2.0,Appartement,80,4,,
798471,1,2020-09-24,Vente,285000,19,RUE,0208,ROMAIN ROLLAND,77580,BOULEURS,77,47,AA,199,,0,1.0,Maison,79,4,S,405
798472,1,2020-09-25,Vente,325000,28,RUE,0640,FELIX FAURE,77450,ESBLY,77,171,G,252,,0,1.0,Maison,70,4,S,259
798473,1,2020-09-25,Vente,322000,2,RUE,0265,DES RANGEES,77163,MORTCERF,77,318,B,1163,,0,1.0,Maison,99,5,S,652
798474,1,2020-09-25,Vente,239000,918,RTE,0202,DE MEAUX,77610,HOUSSAYE-EN-BRIE (LA),77,229,B,636,7.0,1,3.0,D̩pendance,0,0,,
798475,1,2020-09-25,Vente,239000,918,RTE,0202,DE MEAUX,77610,HOUSSAYE-EN-BRIE (LA),77,229,B,636,2.0,1,2.0,Appartement,89,4,,
798476,1,2020-09-25,Vente,239000,918,RTE,0202,DE MEAUX,77610,HOUSSAYE-EN-BRIE (LA),77,229,B,636,6.0,1,3.0,D̩pendance,0,0,,
798477,1,2020-09-18,Vente,520000,6047,RUE,0351,DE LA CROIX ST MARTIN,77515,POMMEUSE,77,371,ZC,25,,0,1.0,Maison,91,4,T,7000
798478,1,2020-09-18,Vente,520000,6047,RUE,0351,DE LA CROIX ST MARTIN,77515,POMMEUSE,77,371,ZC,25,,0,4.0,Local industriel. commercial ou assimil̩,4736,0,T,7000
798479,1,2020-09-18,Vente,520000,6047,RUE,0351,DE LA CROIX ST MARTIN,77515,POMMEUSE,77,371,ZC,25,,0,1.0,Maison,91,4,S,270
798480,1,2020-09-18,Vente,520000,6047,RUE,0351,DE LA CROIX ST MARTIN,77515,POMMEUSE,77,371,ZC,25,,0,4.0,Local industriel. commercial ou assimil̩,4736,0,S,270
798481,1,2020-09-18,Vente,520000,6047,RUE,0351,DE LA CROIX ST MARTIN,77515,POMMEUSE,77,371,ZC,25,,0,1.0,Maison,91,4,AG,2200
798482,1,2020-09-18,Vente,520000,6047,RUE,0351,DE LA CROIX ST MARTIN,77515,POMMEUSE,77,371,ZC,25,,0,4.0,Local industriel. commercial ou assimil̩,4736,0,AG,2200
798483,1,2020-09-25,Vente,269000,4,RUE,0010,BEL AIR,77120,MAUPERTHUIS,77,281,B,152,,0,1.0,Maison,121,5,S,327
798484,1,2020-09-18,Vente,179000,9,RUE,0172,DE PARIS,77470,SAINT-FIACRE,77,408,B,1055,,0,1.0,Maison,60,3,S,57
798485,1,2020-09-24,Vente en l'̩tat futur d'ach̬vement,202000,1,IMP,1185,DU CHAMP PERSON,77580,CRECY LA CHAPELLE,77,142,AI,221,64.0,1,3.0,D̩pendance,0,0,,
798486,1,2020-09-24,Vente en l'̩tat futur d'ach̬vement,202000,1,IMP,1185,DU CHAMP PERSON,77580,CRECY LA CHAPELLE,77,142,AI,221,10.0,1,2.0,Appartement,43,2,,
798487,1,2020-09-24,Vente en l'̩tat futur d'ach̬vement,202000,1,IMP,1185,DU CHAMP PERSON,77580,CRECY LA CHAPELLE,77,142,AI,221,63.0,1,3.0,D̩pendance,0,0,,
798488,1,2020-11-09,Vente,185000,6,RUE,0540,DE VERDUN,77730,SAACY-SUR-MARNE,77,397,H,1551,,0,1.0,Maison,140,4,S,72
798489,1,2020-09-26,Vente,239700,30,RUE,0130,DE LA FORGE-CHATON,77440,VENDREST,77,490,C,1441,,0,1.0,Maison,100,4,S,426
798490,1,2020-09-28,Vente,180000,7,RUE,0008,DU CEDRE,77120,MAROLLES-EN-BRIE,77,278,B,212,,0,1.0,Maison,82,5,S,459
798491,1,2020-09-26,Vente,110000,4,RUE,0040,DE L EGLISE,77139,PUISIEUX,77,380,D,437,,0,1.0,Maison,70,3,S,559
798492,1,2020-09-29,Vente,305000,3,IMP,0282,DES VIEILLES VIGNES,77660,CHANGIS-SUR-MARNE,77,84,B,1091,,0,1.0,Maison,81,5,S,500
798493,1,2020-09-29,Vente,305000,3,IMP,0282,DES VIEILLES VIGNES,77660,CHANGIS-SUR-MARNE,77,84,B,1091,,0,1.0,Maison,81,5,AG,380
798494,1,2020-09-30,Vente,339500,2,RUE,0032,DU COLOMBIER,77610,MARLES-EN-BRIE,77,277,C,1368,,0,1.0,Maison,100,5,S,353
798495,1,2020-09-16,Vente,250000,1,RUE,0022,DE BALOQUIN,77610,CREVECOEUR-EN-BRIE,77,144,B,548,,0,1.0,Maison,86,4,S,404
798496,1,2020-09-21,Vente,130000,1,CHE,0200,DE SEZANNE,77141,VAUDOY-EN-BRIE,77,486,ZD,24,,0,1.0,Maison,98,4,J,800
798497,1,2020-09-21,Vente,130000,1,CHE,0200,DE SEZANNE,77141,VAUDOY-EN-BRIE,77,486,ZD,24,,0,1.0,Maison,98,4,S,80
798498,1,2020-09-14,Vente,253000,13,RUE,0308,GEORGE SAND,77610,FONTENAY-TRESIGNY,77,192,AB,587,6.0,1,2.0,Appartement,80,4,,
798499,1,2020-09-14,Vente,253000,5901,RUE,0308,GEORGE SAND,77610,FONTENAY-TRESIGNY,77,192,AB,595,,0,3.0,D̩pendance,0,0,S,17
798500,1,2020-09-14,Vente,253000,5902,RUE,0308,GEORGE SAND,77610,FONTENAY-TRESIGNY,77,192,AB,596,,0,3.0,D̩pendance,0,0,S,13
798501,1,2020-09-14,Vente,210000,9,RTE,0195,DE VILBERT,77540,BERNAY VILBERT,77,31,AB,55,,0,1.0,Maison,95,4,AG,760
798502,1,2020-09-14,Vente,210000,9,RTE,0195,DE VILBERT,77540,BERNAY VILBERT,77,31,AB,55,,0,1.0,Maison,95,4,S,500
798503,1,2020-11-09,Vente,84000,4,RUE,0700,VICTOR HUGO,77610,FONTENAY-TRESIGNY,77,192,G,962,,0,3.0,D̩pendance,0,0,S,188
798504,1,2020-09-21,Vente,415000,38,RUE,0420,DE LA RONCE,77580,VOULANGIS,77,529,AB,325,,0,1.0,Maison,40,1,S,800
798505,1,2020-09-21,Vente,415000,38,RUE,0420,DE LA RONCE,77580,VOULANGIS,77,529,AB,325,,0,1.0,Maison,166,4,AG,1421
798506,1,2020-09-21,Vente,415000,38,RUE,0420,DE LA RONCE,77580,VOULANGIS,77,529,AB,325,,0,1.0,Maison,40,1,AG,1421
798507,1,2020-09-21,Vente,415000,38,RUE,0420,DE LA RONCE,77580,VOULANGIS,77,529,AB,325,,0,1.0,Maison,166,4,S,800
798508,1,2020-09-21,Vente,132720,2,RUE,0141,DE CHOISEL,77750,SAINT-CYR-SUR-MORIN,77,405,G,1698,,0,1.0,Maison,142,5,S,195
798509,1,2020-09-16,Vente,135000,5,RUE,0480,DES MOLINOTS,77510,REBAIS,77,385,AC,245,,0,1.0,Maison,130,5,S,126
798510,1,2020-09-22,Vente,178000,40,RUE,0300,DE MONTHOME,77750,SAINT-CYR-SUR-MORIN,77,405,C,1530,,0,1.0,Maison,83,4,S,495
798511,1,2020-09-22,Vente,185000,4,RUE,0760,DU STADE,77510,REBAIS,77,385,AD,9,,0,1.0,Maison,90,6,S,309
798512,1,2020-09-17,Vente,248000,11,RTE,0441,DES VIEILLES VIGNES,77750,SAINT-CYR-SUR-MORIN,77,405,D,464,,0,1.0,Maison,107,5,S,673
798513,1,2020-09-17,Vente,129600,18,PL,0570,DU MARCHE,77120,COULOMMIERS,77,131,AW,44,7.0,1,2.0,Appartement,62,2,,
798514,1,2020-09-22,Vente,234000,1,RUE,0206,DE FONTAINE TIGE,77510,VILLENEUVE-SUR-BELLOT,77,512,AB,15,,0,1.0,Maison,103,5,S,250
798515,1,2020-09-23,Vente,352000,6,IMP,0030,DE L AITRE,77120,COULOMMIERS,77,131,AY,406,,0,1.0,Maison,104,5,S,491
798516,1,2020-09-21,Vente,277000,17,RUE,0610,DE MAUSSION,77120,COULOMMIERS,77,131,AP,516,,0,1.0,Maison,112,3,S,140
798517,1,2020-09-17,Vente,246125,21,RUE,0090,DU HUIT MAI 1945,77260,REUIL-EN-BRIE,77,388,A,863,,0,1.0,Maison,91,5,S,500
798518,1,2020-09-17,Vente,246125,21,RUE,0090,DU HUIT MAI 1945,77260,REUIL-EN-BRIE,77,388,A,863,,0,1.0,Maison,91,5,J,839
798519,1,2020-09-21,Vente,177000,33,RUE,0010,ANDRE CHENIER,77260,LA FERTE SOUS JOUARRE,77,183,AZ,229,,0,1.0,Maison,82,4,S,467
798520,1,2020-09-18,Vente,128000,20,RUE,0509,DU PARC DE CONDE,77260,LA FERTE SOUS JOUARRE,77,183,BC,292,3.0,2,2.0,Appartement,64,4,,
798521,1,2020-09-18,Vente,128000,16,RUE,0509,DU PARC DE CONDE,77260,LA FERTE SOUS JOUARRE,77,183,BC,292,22.0,1,3.0,D̩pendance,0,0,,
798522,1,2020-09-24,Vente,119000,4,RUE,0100,DE LA DEHORS,77260,USSY-SUR-MARNE,77,478,E,978,,0,1.0,Maison,80,3,S,130
798523,1,2020-09-23,Vente,188300,2,RTE,0215,DE REBAIS,77750,SAINT-OUEN-SUR-MORIN,77,429,B,340,,0,1.0,Maison,68,4,S,250
798524,1,2020-09-23,Vente,188300,2,RTE,0215,DE REBAIS,77750,SAINT-OUEN-SUR-MORIN,77,429,B,340,,0,1.0,Maison,68,4,J,1402
798525,1,2020-09-23,Vente,220000,19,RUE,0183,DE POULIGNY,77320,JOUY-SUR-MORIN,77,240,E,495,,0,1.0,Maison,115,4,S,686
798526,1,2020-08-09,Vente,108000,16,RUE,0160,DE CONDE,77260,LA FERTE SOUS JOUARRE,77,183,AP,116,9.0,1,3.0,D̩pendance,0,0,,
798527,1,2020-08-09,Vente,108000,16,RUE,0160,DE CONDE,77260,LA FERTE SOUS JOUARRE,77,183,AP,116,1.0,1,2.0,Appartement,44,3,,
798528,1,2020-09-25,Vente,265000,43,RUE,1700,DES VIGNES,77450,ESBLY,77,171,B,475,,0,1.0,Maison,64,3,J,395
798529,1,2020-09-25,Vente,265000,43,RUE,1700,DES VIGNES,77450,ESBLY,77,171,B,475,,0,1.0,Maison,64,3,S,71
798530,1,2020-09-28,Vente,217000,39,SEN,1540,DES REDDONS,77450,ESBLY,77,171,B,490,,0,1.0,Maison,63,3,S,500
798531,1,2020-09-28,Vente,217000,39,SEN,1540,DES REDDONS,77450,ESBLY,77,171,B,490,,0,1.0,Maison,63,3,J,524
798532,1,2020-09-28,Vente,45000,45,RUE,0431,DES MONTGRISARDS,77730,SAACY-SUR-MARNE,77,397,G,1259,,0,1.0,Maison,55,3,S,308
798533,1,2020-09-09,Vente,37000,7,COUR,X001,DU VAL,77320,MEILLERAY,77,287,AB,298,2.0,1,1.0,Maison,80,3,S,100
798534,1,2020-09-29,Vente,268000,27,RUE,1300,MONTAIGNE,77450,ESBLY,77,171,K,122,,0,1.0,Maison,85,4,S,306
